Date,Close,Volume
2025-05-09 00:00:00-04:00,214.2899932861328,205400
2025-05-12 00:00:00-04:00,220.77999877929688,289500
2025-05-13 00:00:00-04:00,216.6999969482422,334400
2025-05-14 00:00:00-04:00,212.1199951171875,320500
2025-05-15 00:00:00-04:00,212.42999267578125,230800
2025-05-16 00:00:00-04:00,218.91000366210938,263400
2025-05-19 00:00:00-04:00,214.60000610351562,253300
2025-05-20 00:00:00-04:00,213.47000122070312,163600
2025-05-21 00:00:00-04:00,206.19000244140625,160400
2025-05-22 00:00:00-04:00,208.32000732421875,202900
2025-05-23 00:00:00-04:00,209.8300018310547,180200
2025-05-27 00:00:00-04:00,213.35000610351562,201200
2025-05-28 00:00:00-04:00,206.2899932861328,153300
2025-05-29 00:00:00-04:00,209.4199981689453,242600
2025-05-30 00:00:00-04:00,211.1699981689453,300200
2025-06-02 00:00:00-04:00,209.80999755859375,210900
2025-06-03 00:00:00-04:00,218.14999389648438,218400
2025-06-04 00:00:00-04:00,218.00999450683594,193200
2025-06-05 00:00:00-04:00,215.8000030517578,257900
2025-06-06 00:00:00-04:00,217.25,242600
2025-06-09 00:00:00-04:00,217.9499969482422,258500
2025-06-10 00:00:00-04:00,228.44000244140625,548400
2025-06-11 00:00:00-04:00,227.8300018310547,336900
2025-06-12 00:00:00-04:00,227.02000427246094,341700
2025-06-13 00:00:00-04:00,225.57000732421875,401200
2025-06-16 00:00:00-04:00,227.5800018310547,241400
2025-06-17 00:00:00-04:00,220.6199951171875,259600
2025-06-18 00:00:00-04:00,223.72999572753906,280400
2025-06-20 00:00:00-04:00,223.2899932861328,373900
2025-06-23 00:00:00-04:00,228.52999877929688,218500
2025-06-24 00:00:00-04:00,232.5800018310547,230200
2025-06-25 00:00:00-04:00,230.7899932861328,240200
2025-06-26 00:00:00-04:00,229.2899932861328,199600
2025-06-27 00:00:00-04:00,227.3300018310547,441400
2025-06-30 00:00:00-04:00,230.27999877929688,351800
2025-07-01 00:00:00-04:00,229.80999755859375,329400
2025-07-02 00:00:00-04:00,232.64999389648438,230000
2025-07-03 00:00:00-04:00,235.49000549316406,159100
2025-07-07 00:00:00-04:00,240.77000427246094,253000
2025-07-08 00:00:00-04:00,243.02999877929688,302500
2025-07-09 00:00:00-04:00,246.38999938964844,175400
2025-07-10 00:00:00-04:00,245.36000061035156,192700
2025-07-11 00:00:00-04:00,237.67999267578125,250800
2025-07-14 00:00:00-04:00,242.0500030517578,247000
2025-07-15 00:00:00-04:00,240.60000610351562,233600
2025-07-16 00:00:00-04:00,245.94000244140625,246600
2025-07-17 00:00:00-04:00,253.97000122070312,371900
2025-07-18 00:00:00-04:00,250.9499969482422,180700
2025-07-21 00:00:00-04:00,252.22999572753906,220000
2025-07-22 00:00:00-04:00,255.49000549316406,184700
2025-07-23 00:00:00-04:00,261.5199890136719,215500
2025-07-24 00:00:00-04:00,261.42999267578125,253900
2025-07-25 00:00:00-04:00,264.5400085449219,219700
2025-07-28 00:00:00-04:00,260.489990234375,266100
2025-07-29 00:00:00-04:00,260.5799865722656,330200
2025-07-30 00:00:00-04:00,259.20001220703125,216300
2025-07-31 00:00:00-04:00,267.3800048828125,543900
2025-08-01 00:00:00-04:00,319.1499938964844,1105200
2025-08-04 00:00:00-04:00,321.25,894600
2025-08-05 00:00:00-04:00,313.70001220703125,564400
2025-08-06 00:00:00-04:00,312.3699951171875,491800
2025-08-07 00:00:00-04:00,300.3699951171875,605700
2025-08-08 00:00:00-04:00,283.3599853515625,635500
2025-08-11 00:00:00-04:00,280.8800048828125,457200
2025-08-12 00:00:00-04:00,272.44000244140625,410100
2025-08-13 00:00:00-04:00,268.7200012207031,303500
2025-08-14 00:00:00-04:00,265.3999938964844,239900
2025-08-15 00:00:00-04:00,265.2950134277344,274400
2025-08-18 00:00:00-04:00,269.1000061035156,314600
2025-08-19 00:00:00-04:00,269.92999267578125,267200
2025-08-20 00:00:00-04:00,267.4599914550781,235200
2025-08-21 00:00:00-04:00,269.9700012207031,188600
2025-08-22 00:00:00-04:00,275.32000732421875,328200
2025-08-25 00:00:00-04:00,274.7900085449219,242100
2025-08-26 00:00:00-04:00,273.7300109863281,406600
2025-08-27 00:00:00-04:00,276.2699890136719,285600
2025-08-28 00:00:00-04:00,276.2200012207031,180300
2025-08-29 00:00:00-04:00,277.3800048828125,221100
2025-09-02 00:00:00-04:00,273.5400085449219,166700
2025-09-03 00:00:00-04:00,276.2900085449219,258000
2025-09-04 00:00:00-04:00,279.239990234375,233900
2025-09-05 00:00:00-04:00,284.80999755859375,177600
2025-09-08 00:00:00-04:00,286.4599914550781,258200
2025-09-09 00:00:00-04:00,279.5899963378906,202100
2025-09-10 00:00:00-04:00,276.7200012207031,270200
2025-09-11 00:00:00-04:00,281.4800109863281,233900
2025-09-12 00:00:00-04:00,276.0899963378906,259700
2025-09-15 00:00:00-04:00,280.2200012207031,237500
2025-09-16 00:00:00-04:00,276.260009765625,164600
2025-09-17 00:00:00-04:00,276.75,198400
2025-09-18 00:00:00-04:00,279.8900146484375,143400
2025-09-19 00:00:00-04:00,281.57000732421875,346100
2025-09-22 00:00:00-04:00,285.17999267578125,244900
2025-09-23 00:00:00-04:00,280.3599853515625,225600
2025-09-24 00:00:00-04:00,279.67999267578125,130400
2025-09-25 00:00:00-04:00,275.9700012207031,154900
2025-09-26 00:00:00-04:00,278.5299987792969,142900
2025-09-29 00:00:00-04:00,282.5799865722656,177800
2025-09-30 00:00:00-04:00,275.6600036621094,244600
2025-10-01 00:00:00-04:00,256.5400085449219,495700
2025-10-02 00:00:00-04:00,252.85000610351562,364600
2025-10-03 00:00:00-04:00,249.86000061035156,313900
2025-10-06 00:00:00-04:00,243.47999572753906,310900
2025-10-07 00:00:00-04:00,239.52000427246094,324100
2025-10-08 00:00:00-04:00,234.64999389648438,325500
2025-10-09 00:00:00-04:00,230.72000122070312,207200
2025-10-10 00:00:00-04:00,224.8699951171875,260000
2025-10-13 00:00:00-04:00,225.35000610351562,288100
2025-10-14 00:00:00-04:00,227.5,407700
2025-10-15 00:00:00-04:00,228.5500030517578,333300
2025-10-16 00:00:00-04:00,223.30999755859375,302500
2025-10-17 00:00:00-04:00,235.50999450683594,441600
2025-10-20 00:00:00-04:00,240.3800048828125,199900
2025-10-21 00:00:00-04:00,240.30999755859375,239000
2025-10-22 00:00:00-04:00,238.00999450683594,148100
2025-10-23 00:00:00-04:00,239.5500030517578,151100
2025-10-24 00:00:00-04:00,242.67999267578125,215500
2025-10-27 00:00:00-04:00,245.27000427246094,310300
2025-10-28 00:00:00-04:00,244.27999877929688,193800
