Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-10 00:00:00+09:00,8370.0,8500.0,8230.0,8300.0,557819,0.0,0.0
2026-02-11 00:00:00+09:00,8400.0,8470.0,8060.0,8110.0,769456,0.0,0.0
2026-02-12 00:00:00+09:00,8120.0,8160.0,7990.0,8040.0,486323,0.0,0.0
2026-02-13 00:00:00+09:00,7950.0,8010.0,7900.0,7990.0,454986,0.0,0.0
2026-02-19 00:00:00+09:00,8100.0,8370.0,8060.0,8280.0,963993,0.0,0.0
2026-02-20 00:00:00+09:00,8390.0,8410.0,8110.0,8160.0,602458,0.0,0.0
2026-02-23 00:00:00+09:00,8250.0,8270.0,8100.0,8140.0,478758,0.0,0.0
2026-02-24 00:00:00+09:00,8070.0,8120.0,7940.0,7980.0,824460,0.0,0.0
2026-02-25 00:00:00+09:00,8020.0,8030.0,7750.0,7780.0,714236,0.0,0.0
2026-02-26 00:00:00+09:00,7830.0,7840.0,7610.0,7640.0,674502,0.0,0.0
2026-02-27 00:00:00+09:00,7580.0,7780.0,7530.0,7740.0,525567,0.0,0.0
2026-03-03 00:00:00+09:00,7690.0,7820.0,7420.0,7420.0,753484,0.0,0.0
2026-03-04 00:00:00+09:00,7130.0,7270.0,6410.0,6600.0,1107120,0.0,0.0
2026-03-05 00:00:00+09:00,6980.0,7530.0,6910.0,7250.0,816958,0.0,0.0
2026-03-06 00:00:00+09:00,7100.0,7360.0,7000.0,7290.0,389049,0.0,0.0
2026-03-09 00:00:00+09:00,6900.0,6970.0,6710.0,6940.0,389687,0.0,0.0
2026-03-10 00:00:00+09:00,7160.0,7200.0,6930.0,7000.0,572723,0.0,0.0
2026-03-11 00:00:00+09:00,7070.0,7260.0,6980.0,7020.0,473220,0.0,0.0
2026-03-12 00:00:00+09:00,7010.0,7070.0,6870.0,6950.0,430393,0.0,0.0
2026-03-13 00:00:00+09:00,6810.0,6990.0,6770.0,6930.0,280528,0.0,0.0
2026-03-16 00:00:00+09:00,6950.0,6970.0,6810.0,6840.0,307003,0.0,0.0
2026-03-17 00:00:00+09:00,6930.0,7070.0,6870.0,6950.0,443284,0.0,0.0
2026-03-18 00:00:00+09:00,7020.0,7120.0,7010.0,7050.0,342634,0.0,0.0
2026-03-19 00:00:00+09:00,6940.0,7000.0,6900.0,6920.0,316261,0.0,0.0
2026-03-20 00:00:00+09:00,6950.0,7200.0,6940.0,7080.0,428717,0.0,0.0
2026-03-23 00:00:00+09:00,6860.0,6900.0,6700.0,6710.0,399422,0.0,0.0
2026-03-24 00:00:00+09:00,6860.0,7070.0,6860.0,6980.0,520806,0.0,0.0
2026-03-25 00:00:00+09:00,7100.0,7380.0,7080.0,7370.0,491562,0.0,0.0
2026-03-26 00:00:00+09:00,7320.0,7350.0,7020.0,7030.0,523421,0.0,0.0
2026-03-27 00:00:00+09:00,6850.0,7300.0,6820.0,7180.0,390789,0.0,0.0
2026-03-30 00:00:00+09:00,6930.0,7000.0,6830.0,6870.0,255732,0.0,0.0
2026-03-31 00:00:00+09:00,6830.0,7040.0,6750.0,6780.0,399335,0.0,0.0
2026-04-01 00:00:00+09:00,6980.0,7740.0,6920.0,7410.0,1079643,0.0,0.0
2026-04-02 00:00:00+09:00,7410.0,7490.0,6810.0,6920.0,925602,0.0,0.0
2026-04-03 00:00:00+09:00,7020.0,7070.0,6870.0,6900.0,354253,0.0,0.0
2026-04-06 00:00:00+09:00,6890.0,6920.0,6660.0,6690.0,392419,0.0,0.0
2026-04-07 00:00:00+09:00,6810.0,6880.0,6600.0,6650.0,228795,0.0,0.0
2026-04-08 00:00:00+09:00,7020.0,7140.0,6940.0,7120.0,645852,0.0,0.0
2026-04-09 00:00:00+09:00,7130.0,7210.0,6950.0,7090.0,410505,0.0,0.0
2026-04-10 00:00:00+09:00,7150.0,7220.0,6980.0,7160.0,511997,0.0,0.0
2026-04-13 00:00:00+09:00,7070.0,7490.0,7040.0,7420.0,667350,0.0,0.0
2026-04-14 00:00:00+09:00,7570.0,7580.0,7410.0,7460.0,435675,0.0,0.0
2026-04-15 00:00:00+09:00,7560.0,7660.0,7510.0,7570.0,609651,0.0,0.0
2026-04-16 00:00:00+09:00,7620.0,7670.0,7540.0,7580.0,359904,0.0,0.0
2026-04-17 00:00:00+09:00,7630.0,7800.0,7590.0,7650.0,536089,0.0,0.0
2026-04-20 00:00:00+09:00,7650.0,7700.0,7550.0,7590.0,474710,0.0,0.0
2026-04-21 00:00:00+09:00,7640.0,7680.0,7460.0,7470.0,580013,0.0,0.0
2026-04-22 00:00:00+09:00,7470.0,7500.0,7290.0,7380.0,329075,0.0,0.0
2026-04-23 00:00:00+09:00,7440.0,7460.0,7300.0,7400.0,311057,0.0,0.0
2026-04-24 00:00:00+09:00,7430.0,7660.0,7430.0,7600.0,520395,0.0,0.0
2026-04-27 00:00:00+09:00,7800.0,7800.0,7640.0,7660.0,533003,0.0,0.0
2026-04-28 00:00:00+09:00,7730.0,7730.0,7380.0,7680.0,413085,0.0,0.0
2026-04-29 00:00:00+09:00,7690.0,7690.0,7550.0,7570.0,281256,0.0,0.0
2026-04-30 00:00:00+09:00,7560.0,7570.0,7290.0,7320.0,352508,0.0,0.0
