Date,Close,Volume
2025-05-09 00:00:00-04:00,24.107175827026367,805400
2025-05-12 00:00:00-04:00,24.712291717529297,2286300
2025-05-13 00:00:00-04:00,24.848934173583984,873400
2025-05-14 00:00:00-04:00,25.151493072509766,1270400
2025-05-15 00:00:00-04:00,24.927013397216797,782300
2025-05-16 00:00:00-04:00,24.839174270629883,1117200
2025-05-19 00:00:00-04:00,24.692773818969727,745600
2025-05-20 00:00:00-04:00,24.76109504699707,996100
2025-05-21 00:00:00-04:00,23.990055084228516,962600
2025-05-22 00:00:00-04:00,23.892454147338867,717200
2025-05-23 00:00:00-04:00,24.18525505065918,931300
2025-05-27 00:00:00-04:00,24.683013916015625,975200
2025-05-28 00:00:00-04:00,24.64397430419922,1079300
2025-05-29 00:00:00-04:00,24.468294143676758,803400
2025-05-30 00:00:00-04:00,24.3023738861084,1309400
2025-06-02 00:00:00-04:00,24.88797378540039,1109200
2025-06-03 00:00:00-04:00,25.249095916748047,1274900
2025-06-04 00:00:00-04:00,24.565893173217773,1001500
2025-06-05 00:00:00-04:00,25.034372329711914,1056500
2025-06-06 00:00:00-04:00,25.776132583618164,956900
2025-06-09 00:00:00-04:00,25.366212844848633,1036400
2025-06-10 00:00:00-04:00,24.20477294921875,1479400
2025-06-11 00:00:00-04:00,24.195016860961914,1663500
2025-06-12 00:00:00-04:00,24.3121337890625,1045300
2025-06-13 00:00:00-04:00,24.224294662475586,1397900
2025-06-16 00:00:00-04:00,23.97053337097168,1199400
2025-06-17 00:00:00-04:00,24.21453285217285,999900
2025-06-18 00:00:00-04:00,24.360933303833008,1507700
2025-06-20 00:00:00-04:00,24.341415405273438,1631000
2025-06-23 00:00:00-04:00,23.77533531188965,1182200
2025-06-24 00:00:00-04:00,24.14621353149414,1234600
2025-06-25 00:00:00-04:00,23.96077537536621,939900
2025-06-26 00:00:00-04:00,24.614694595336914,1175400
2025-06-27 00:00:00-04:00,24.399974822998047,1586500
2025-06-30 00:00:00-04:00,24.234052658081055,1307500
2025-07-01 00:00:00-04:00,23.98029327392578,2024500
2025-07-02 00:00:00-04:00,24.126693725585938,1337000
