Date,Close,Volume
2026-01-05 00:00:00+09:00,35000.0,1433555
2026-01-06 00:00:00+09:00,39150.0,4379904
2026-01-07 00:00:00+09:00,33200.0,15189290
2026-01-08 00:00:00+09:00,34400.0,3353935
2026-01-09 00:00:00+09:00,33100.0,1808902
2026-01-12 00:00:00+09:00,33600.0,1071261
2026-01-13 00:00:00+09:00,33450.0,1321847
2026-01-14 00:00:00+09:00,34100.0,1053268
2026-01-15 00:00:00+09:00,34500.0,1545108
2026-01-16 00:00:00+09:00,35750.0,4418185
2026-01-19 00:00:00+09:00,35100.0,1219742
2026-01-20 00:00:00+09:00,33800.0,1301255
2026-01-21 00:00:00+09:00,32850.0,1211555
2026-01-22 00:00:00+09:00,33250.0,994092
2026-01-23 00:00:00+09:00,34000.0,965498
2026-01-26 00:00:00+09:00,35850.0,2547623
2026-01-27 00:00:00+09:00,37550.0,3142771
2026-01-28 00:00:00+09:00,44000.0,7649541
2026-01-29 00:00:00+09:00,44350.0,4520785
2026-01-30 00:00:00+09:00,46500.0,4383831
2026-02-02 00:00:00+09:00,42650.0,2824527
2026-02-03 00:00:00+09:00,46800.0,2206840
2026-02-04 00:00:00+09:00,45850.0,1503691
2026-02-05 00:00:00+09:00,45100.0,1558970
2026-02-06 00:00:00+09:00,45850.0,2063486
2026-02-09 00:00:00+09:00,46450.0,2016683
2026-02-10 00:00:00+09:00,44300.0,970417
2026-02-11 00:00:00+09:00,43200.0,964372
2026-02-12 00:00:00+09:00,42500.0,1696058
2026-02-13 00:00:00+09:00,42600.0,1400174
2026-02-19 00:00:00+09:00,46250.0,3609635
2026-02-20 00:00:00+09:00,45900.0,1530519
2026-02-23 00:00:00+09:00,45000.0,2331751
2026-02-24 00:00:00+09:00,40950.0,13708000
2026-02-25 00:00:00+09:00,41000.0,3122388
2026-02-26 00:00:00+09:00,43300.0,7494833
2026-02-27 00:00:00+09:00,44850.0,4737693
2026-03-03 00:00:00+09:00,43200.0,8290323
2026-03-04 00:00:00+09:00,37950.0,4961029
2026-03-05 00:00:00+09:00,44950.0,5224317
2026-03-06 00:00:00+09:00,47850.0,4983211
2026-03-09 00:00:00+09:00,43500.0,3663326
2026-03-10 00:00:00+09:00,45700.0,3643697
2026-03-11 00:00:00+09:00,43600.0,2868965
2026-03-12 00:00:00+09:00,43250.0,1553752
2026-03-13 00:00:00+09:00,42650.0,1269784
2026-03-16 00:00:00+09:00,43850.0,1696678
2026-03-17 00:00:00+09:00,44050.0,2157475
2026-03-18 00:00:00+09:00,50000.0,12172280
2026-03-19 00:00:00+09:00,51700.0,7999664
2026-03-20 00:00:00+09:00,51200.0,3954173
2026-03-23 00:00:00+09:00,49200.0,5069604
2026-03-24 00:00:00+09:00,48750.0,3143485
2026-03-25 00:00:00+09:00,49750.0,2877763
2026-03-26 00:00:00+09:00,45650.0,2325452
2026-03-27 00:00:00+09:00,45150.0,2068823
2026-03-30 00:00:00+09:00,42900.0,1292977
2026-03-31 00:00:00+09:00,40900.0,1721690
2026-04-01 00:00:00+09:00,44500.0,1473358
2026-04-02 00:00:00+09:00,40850.0,1837287
2026-04-03 00:00:00+09:00,42000.0,1130311
2026-04-06 00:00:00+09:00,41600.0,945346
2026-04-07 00:00:00+09:00,41650.0,1322085
2026-04-08 00:00:00+09:00,45900.0,2603515
2026-04-09 00:00:00+09:00,44700.0,1285903
2026-04-10 00:00:00+09:00,45550.0,2283946
2026-04-13 00:00:00+09:00,41400.0,4188767
2026-04-14 00:00:00+09:00,42650.0,2376013
2026-04-15 00:00:00+09:00,42550.0,2678241
2026-04-16 00:00:00+09:00,44150.0,2558219
2026-04-17 00:00:00+09:00,44500.0,2142666
2026-04-20 00:00:00+09:00,45700.0,4022409
2026-04-21 00:00:00+09:00,46600.0,2269835
2026-04-22 00:00:00+09:00,48000.0,3614540
2026-04-23 00:00:00+09:00,51000.0,9848147
2026-04-24 00:00:00+09:00,53400.0,6316011
2026-04-27 00:00:00+09:00,54800.0,4303590
2026-04-28 00:00:00+09:00,53700.0,2575107
2026-04-29 00:00:00+09:00,53400.0,1492464
2026-04-30 00:00:00+09:00,52600.0,1674843
2026-05-04 00:00:00+09:00,54400.0,1966944
2026-05-06 00:00:00+09:00,56600.0,3949165
2026-05-07 00:00:00+09:00,54700.0,2031788
2026-05-08 00:00:00+09:00,53900.0,1391770
