date,open,high,low,close,adj_close,volume
2026-02-19,45.29999923706055,48.47999954223633,45.279998779296875,48.34000015258789,48.193321228027344,5160200
2026-02-20,47.650001525878906,48.95000076293945,47.400001525878906,47.939998626708984,47.794532775878906,3957000
2026-02-23,47.59000015258789,47.90999984741211,45.90999984741211,47.06999969482422,46.92717361450195,3107600
2026-02-24,48.0,49.0099983215332,47.36000061035156,48.529998779296875,48.38274002075195,4240800
2026-02-25,49.459999084472656,51.02000045776367,49.25,50.939998626708984,50.785430908203125,5294200
2026-02-26,50.63999938964844,51.040000915527344,47.040000915527344,48.52000045776367,48.372772216796875,4593800
2026-02-27,46.91999816894531,47.959999084472656,46.04999923706055,47.81999969482422,47.674896240234375,4293800
2026-03-02,46.369998931884766,48.27000045776367,46.369998931884766,47.810001373291016,47.6649284362793,2611700
2026-03-03,46.060001373291016,46.060001373291016,43.900001525878906,44.59000015258789,44.4547004699707,4294000
2026-03-04,45.130001068115234,45.900001525878906,44.34000015258789,45.77000045776367,45.63111877441406,3989400
2026-03-05,45.15999984741211,45.7400016784668,43.040000915527344,44.560001373291016,44.4247932434082,4055100
2026-03-06,43.0,43.849998474121094,41.29999923706055,41.61000061035156,41.483741760253906,3743600
2026-03-09,40.939998626708984,43.22999954223633,40.220001220703125,43.220001220703125,43.08885955810547,5627400
2026-03-10,42.900001525878906,44.810001373291016,42.66999816894531,43.939998626708984,43.806671142578125,4072000
2026-03-11,43.880001068115234,45.29999923706055,43.59000015258789,43.91999816894531,43.7867317199707,2464000
2026-03-12,42.65999984741211,43.29999923706055,41.13999938964844,41.27000045776367,41.22361755371094,3957500
2026-03-13,42.06999969482422,43.63999938964844,42.06999969482422,42.9900016784668,42.94168472290039,2954400
2026-03-16,44.4900016784668,45.38999938964844,44.380001068115234,44.630001068115234,44.57984161376953,3198500
2026-03-17,44.81999969482422,46.5,44.54999923706055,46.34000015258789,46.28791809082031,3015400
2026-03-18,46.290000915527344,48.189998626708984,45.540000915527344,46.869998931884766,46.81732177734375,3522700
2026-03-19,44.95000076293945,48.720001220703125,44.400001525878906,48.130001068115234,48.07590866088867,3388800
2026-03-20,48.25,48.650001525878906,44.470001220703125,45.810001373291016,45.758514404296875,5408800
2026-03-23,46.72999954223633,47.75,45.459999084472656,46.119998931884766,46.06816482543945,4573300
2026-03-24,45.470001220703125,50.459999084472656,45.29999923706055,50.2599983215332,50.20351028442383,3519800
2026-03-25,50.599998474121094,51.5,49.2599983215332,49.93000030517578,49.87388229370117,2703200
2026-03-26,48.34000015258789,48.439998626708984,44.91999816894531,45.13999938964844,45.08926773071289,3797000
2026-03-27,44.86000061035156,46.16999816894531,44.220001220703125,44.45000076293945,44.40004348754883,3324300
2026-03-30,45.349998474121094,45.540000915527344,40.689998626708984,41.25,41.20363998413086,2889200
2026-03-31,42.47999954223633,45.380001068115234,42.0,45.029998779296875,44.97938919067383,3439400
2026-04-01,45.880001068115234,47.529998779296875,45.810001373291016,46.4900016784668,46.43775177001953,2611800
2026-04-02,43.599998474121094,47.439998626708984,43.5099983215332,46.70000076293945,46.64751434326172,1774100
2026-04-06,48.310001373291016,48.880001068115234,46.810001373291016,47.029998779296875,46.977142333984375,1823300
2026-04-07,46.61000061035156,47.88999938964844,45.88999938964844,47.619998931884766,47.56647872924805,1824400
2026-04-08,51.91999816894531,53.290000915527344,51.119998931884766,52.41999816894531,52.361083984375,3178900
2026-04-09,52.16999816894531,55.52000045776367,52.040000915527344,55.13999938964844,55.078025817871094,3760700
2026-04-10,56.20000076293945,58.91999816894531,55.38999938964844,57.959999084472656,57.894859313964844,3904900
2026-04-13,57.66999816894531,60.5,57.279998779296875,60.439998626708984,60.3720703125,3771800
2026-04-14,62.130001068115234,62.599998474121094,60.70000076293945,61.31999969482422,61.25108337402344,3358500
2026-04-15,60.459999084472656,60.88999938964844,58.20000076293945,59.720001220703125,59.65288162231445,3479900
2026-04-16,59.43000030517578,64.80000305175781,59.38999938964844,62.900001525878906,62.829307556152344,5219900
2026-04-17,64.33999633789062,69.37000274658203,63.060001373291016,67.37000274658203,67.2942886352539,6153000
2026-04-20,67.69999694824219,69.69000244140625,67.0,69.44000244140625,69.3619613647461,3991600
2026-04-21,69.83000183105469,72.91000366210938,69.63999938964844,70.20999908447266,70.13108825683594,4161300
2026-04-22,72.0,72.97000122070312,70.48999786376953,72.25,72.1688003540039,3577700
2026-04-23,72.37999725341797,74.81999969482422,71.5199966430664,72.91000366210938,72.82805633544922,3570300
2026-04-24,77.76000213623047,79.20999908447266,74.58000183105469,78.0999984741211,78.01222229003906,5317100
2026-04-27,79.2300033569336,79.2300033569336,75.20999908447266,75.62000274658203,75.5350112915039,6576100
2026-04-28,66.05999755859375,73.30000305175781,65.0,71.36000061035156,71.27980041503906,7531200
2026-04-29,72.9800033569336,73.06999969482422,68.51000213623047,70.61000061035156,70.5306396484375,3577900
2026-04-30,68.37999725341797,70.04000091552734,66.37999725341797,69.75,69.6716079711914,10521100
2026-05-01,68.98999786376953,71.66999816894531,68.5999984741211,71.08999633789062,71.01010131835938,10940700
2026-05-04,72.52999877929688,73.2300033569336,69.37999725341797,70.95999908447266,70.8802490234375,5723400
2026-05-05,72.81999969482422,77.55000305175781,72.58999633789062,76.70999908447266,76.62378692626953,6148700
2026-05-06,78.3499984741211,78.95999908447266,74.41999816894531,77.22000122070312,77.13321685791016,5292200
2026-05-07,76.98999786376953,77.16000366210938,71.75,72.2699966430664,72.18877410888672,4569700
2026-05-08,74.37999725341797,76.76000213623047,72.31999969482422,76.61000061035156,76.52389526367188,5324300
2026-05-11,77.37999725341797,78.63999938964844,76.16999816894531,76.69000244140625,76.60381317138672,3708600
2026-05-12,74.5999984741211,75.4000015258789,70.11000061035156,73.44999694824219,73.36744689941406,3416700
2026-05-13,75.37999725341797,76.37000274658203,73.08000183105469,74.61000061035156,74.5261459350586,3325600
2026-05-14,74.31999969482422,76.5199966430664,72.0,72.08999633789062,72.00897216796875,4833400
2026-05-15,69.47000122070312,71.7699966430664,68.4800033569336,70.3499984741211,70.27093505859375,3138300
2026-05-18,71.29000091552734,71.87999725341797,65.2300033569336,66.04000091552734,65.96577453613281,4091200
2026-05-19,64.55999755859375,66.97000122070312,62.45000076293945,65.54000091552734,65.46633911132812,4169100
2026-05-20,67.16000366210938,68.93000030517578,65.9000015258789,68.48999786376953,68.41302490234375,3045500
2026-05-21,68.23999786376953,69.2699966430664,64.94999694824219,65.9000015258789,65.82593536376953,5068000
2026-05-22,67.26000213623047,67.66000366210938,64.56999969482422,65.75,65.67610168457031,5895300
2026-05-26,72.0,76.30000305175781,69.4000015258789,73.45999908447266,73.37743377685547,8622500
2026-05-27,74.98999786376953,75.05000305175781,70.08999633789062,72.19000244140625,72.10887145996094,5473300
2026-05-28,72.0,72.55000305175781,69.55999755859375,70.58000183105469,70.50067901611328,3825600
2026-05-29,71.9000015258789,73.18000030517578,67.56999969482422,69.55999755859375,69.48181915283203,5169400
2026-06-01,67.72000122070312,73.62000274658203,66.95999908447266,72.75,72.6682357788086,5275700
2026-06-02,75.81999969482422,78.41000366210938,73.19999694824219,74.73999786376953,74.65599822998047,6364200
2026-06-03,78.33000183105469,79.5,73.79000091552734,75.19999694824219,75.19999694824219,4991500
2026-06-04,71.2699966430664,75.76000213623047,69.69999694824219,73.81999969482422,73.81999969482422,6486700
2026-06-05,70.30000305175781,70.83999633789062,64.31999969482422,64.94999694824219,64.94999694824219,5688700
2026-06-08,68.4000015258789,69.2300033569336,66.7699966430664,68.29000091552734,68.29000091552734,4401100
2026-06-09,70.30000305175781,75.79000091552734,65.19999694824219,70.91000366210938,70.91000366210938,7977200
2026-06-10,69.51000213623047,76.77999877929688,69.0199966430664,69.61000061035156,69.61000061035156,5619200
2026-06-11,71.4800033569336,76.30000305175781,69.47000122070312,76.1500015258789,76.1500015258789,5290600
2026-06-12,76.33999633789062,83.30000305175781,75.2300033569336,82.77999877929688,82.77999877929688,7539300
2026-06-15,87.51000213623047,88.63999938964844,82.61000061035156,85.44000244140625,85.44000244140625,6110100
2026-06-16,86.19999694824219,96.68000030517578,86.18000030517578,86.55000305175781,86.55000305175781,14843400
2026-06-17,91.0,94.19000244140625,86.04000091552734,86.43000030517578,86.43000030517578,8460100
2026-06-18,91.79000091552734,93.0,89.0199966430664,90.45999908447266,90.45999908447266,5317600
2026-06-22,94.12000274658203,96.29000091552734,89.91000366210938,93.55000305175781,93.55000305175781,7234400
2026-06-23,85.33999633789062,88.06999969482422,83.5999984741211,86.72000122070312,86.72000122070312,6581200
2026-06-24,87.48999786376953,87.66000366210938,80.22000122070312,82.76000213623047,82.76000213623047,4419300
2026-06-25,88.29000091552734,88.33999633789062,80.31999969482422,85.62000274658203,85.62000274658203,6612600
2026-06-26,81.69000244140625,81.7300033569336,77.36000061035156,78.72000122070312,78.72000122070312,6198900
2026-06-29,78.2699966430664,82.69999694824219,74.75,82.33999633789062,82.33999633789062,6259400
2026-06-30,83.16000366210938,87.23999786376953,82.80000305175781,86.2300033569336,86.2300033569336,4513500
2026-07-01,82.12000274658203,83.47000122070312,79.5,79.98999786376953,79.98999786376953,4657000
2026-07-02,79.5,80.2699966430664,68.4000015258789,69.6500015258789,69.6500015258789,6962100
2026-07-06,72.45999908447266,73.23999786376953,69.6500015258789,69.87999725341797,69.87999725341797,5288700
2026-07-07,66.13999938964844,67.80000305175781,61.900001525878906,65.33000183105469,65.33000183105469,5201400
2026-07-08,64.5199966430664,67.68000030517578,63.56999969482422,66.91000366210938,66.91000366210938,4553200
2026-07-09,71.43000030517578,73.66999816894531,70.76000213623047,72.16000366210938,72.16000366210938,5663700
2026-07-10,70.12000274658203,71.62000274658203,69.61000061035156,70.47000122070312,70.47000122070312,2450100
2026-07-13,67.33999633789062,68.13999938964844,65.43000030517578,66.05999755859375,66.05999755859375,3244900
2026-07-14,69.80999755859375,70.93000030517578,67.9800033569336,70.19999694824219,70.19999694824219,5395200
2026-07-15,72.0,72.4000015258789,64.33000183105469,67.63999938964844,67.63999938964844,4172800
2026-07-16,65.12000274658203,66.5,62.20000076293945,63.02000045776367,63.02000045776367,4075600
2026-07-17,60.20000076293945,63.59000015258789,57.869998931884766,62.939998626708984,62.939998626708984,4207000
2026-07-20,64.33000183105469,65.19999694824219,61.95000076293945,62.560001373291016,62.560001373291016,4037700
2026-07-21,67.05999755859375,67.38999938964844,64.73999786376953,66.7300033569336,66.7300033569336,2429800
2026-07-22,64.27999877929688,68.31999969482422,64.26000213623047,66.97000122070312,66.97000122070312,3165400
2026-07-23,66.81999969482422,67.5199966430664,63.81999969482422,65.33000183105469,65.33000183105469,2977600
2026-07-24,71.0999984741211,71.5,63.04999923706055,64.95999908447266,64.95999908447266,9285400
2026-07-27,64.9800033569336,64.9800033569336,58.54999923706055,60.709999084472656,60.709999084472656,11533900
2026-07-28,51.79999923706055,52.099998474121094,45.060001373291016,45.689998626708984,45.689998626708984,20255400
2026-07-29,46.119998931884766,48.349998474121094,42.65999984741211,42.72999954223633,42.72999954223633,12166900
2026-07-30,47.150001525878906,48.84000015258789,46.349998474121094,48.2599983215332,48.2599983215332,8646000
2026-07-31,50.91999816894531,52.29999923706055,49.20000076293945,49.869998931884766,49.869998931884766,6949900
2026-08-03,47.849998474121094,50.9900016784668,47.38999938964844,50.84000015258789,50.84000015258789,5832300
2026-08-04,53.31999969482422,56.41999816894531,53.0099983215332,55.869998931884766,55.869998931884766,5772400
2026-08-05,54.31999969482422,56.68000030517578,53.790000915527344,53.86000061035156,53.86000061035156,4340800
2026-08-06,52.189998626708984,55.709999084472656,51.189998626708984,54.15999984741211,54.15999984741211,3155600
2026-08-07,56.0099983215332,57.02000045776367,53.33000183105469,55.27000045776367,55.27000045776367,2910200
2026-08-10,55.77000045776367,55.9900016784668,52.810001373291016,52.869998931884766,52.869998931884766,3048300
2026-08-11,54.2400016784668,54.459999084472656,53.099998474121094,54.29999923706055,54.29999923706055,2654200
2026-08-12,57.0,57.18000030517578,55.52000045776367,55.59000015258789,55.59000015258789,4235200
2026-08-13,55.400001525878906,58.58000183105469,55.04999923706055,57.75,57.75,3106200
2026-08-14,57.540000915527344,60.369998931884766,57.369998931884766,58.9900016784668,58.9900016784668,3228100
