Date,Close,Volume
2025-05-08 00:00:00+09:00,367500.0,117830
2025-05-09 00:00:00+09:00,357500.0,113737
2025-05-12 00:00:00+09:00,343000.0,73071
2025-05-13 00:00:00+09:00,344000.0,55720
2025-05-14 00:00:00+09:00,346000.0,42429
2025-05-15 00:00:00+09:00,350000.0,44255
2025-05-16 00:00:00+09:00,346500.0,45938
2025-05-19 00:00:00+09:00,340500.0,38718
2025-05-20 00:00:00+09:00,344000.0,45358
2025-05-21 00:00:00+09:00,366000.0,85655
2025-05-22 00:00:00+09:00,356000.0,32205
2025-05-23 00:00:00+09:00,359500.0,29179
2025-05-26 00:00:00+09:00,359500.0,30583
2025-05-27 00:00:00+09:00,362000.0,26829
2025-05-28 00:00:00+09:00,324500.0,183913
2025-05-29 00:00:00+09:00,327500.0,87703
2025-05-30 00:00:00+09:00,332000.0,63252
2025-06-02 00:00:00+09:00,336500.0,37834
2025-06-04 00:00:00+09:00,334000.0,60281
2025-06-05 00:00:00+09:00,327000.0,81912
2025-06-09 00:00:00+09:00,344500.0,93523
2025-06-10 00:00:00+09:00,363500.0,107622
2025-06-11 00:00:00+09:00,370000.0,89183
2025-06-12 00:00:00+09:00,376500.0,82140
2025-06-13 00:00:00+09:00,356000.0,79182
2025-06-16 00:00:00+09:00,367500.0,50713
2025-06-17 00:00:00+09:00,359500.0,56306
2025-06-18 00:00:00+09:00,384000.0,79814
2025-06-19 00:00:00+09:00,372000.0,42068
2025-06-20 00:00:00+09:00,368500.0,29496
2025-06-23 00:00:00+09:00,362000.0,46212
2025-06-24 00:00:00+09:00,368000.0,53487
2025-06-25 00:00:00+09:00,378000.0,49092
2025-06-26 00:00:00+09:00,377500.0,35570
2025-06-27 00:00:00+09:00,369000.0,24955
2025-06-30 00:00:00+09:00,388000.0,57251
2025-07-01 00:00:00+09:00,364000.0,138590
2025-07-02 00:00:00+09:00,365500.0,74667
2025-07-03 00:00:00+09:00,377000.0,79914
2025-07-04 00:00:00+09:00,362000.0,56106
2025-07-07 00:00:00+09:00,359000.0,41054
2025-07-08 00:00:00+09:00,358000.0,78110
2025-07-09 00:00:00+09:00,361000.0,28858
2025-07-10 00:00:00+09:00,353000.0,42242
2025-07-11 00:00:00+09:00,347000.0,61702
2025-07-14 00:00:00+09:00,345500.0,33983
2025-07-15 00:00:00+09:00,357500.0,62076
2025-07-16 00:00:00+09:00,355000.0,46072
2025-07-17 00:00:00+09:00,355000.0,41664
2025-07-18 00:00:00+09:00,359500.0,64844
2025-07-21 00:00:00+09:00,351000.0,51222
2025-07-22 00:00:00+09:00,349000.0,32676
2025-07-23 00:00:00+09:00,351500.0,25327
2025-07-24 00:00:00+09:00,338000.0,53987
2025-07-25 00:00:00+09:00,338000.0,31152
2025-07-28 00:00:00+09:00,332500.0,34581
2025-07-29 00:00:00+09:00,331500.0,30253
2025-07-30 00:00:00+09:00,332000.0,18850
2025-07-31 00:00:00+09:00,337000.0,40464
2025-08-01 00:00:00+09:00,321000.0,75465
2025-08-04 00:00:00+09:00,325500.0,44104
2025-08-05 00:00:00+09:00,327000.0,47808
2025-08-06 00:00:00+09:00,342000.0,147036
2025-08-07 00:00:00+09:00,360000.0,169052
2025-08-08 00:00:00+09:00,359000.0,56013
2025-08-11 00:00:00+09:00,349000.0,50688
2025-08-12 00:00:00+09:00,331000.0,87075
2025-08-13 00:00:00+09:00,318000.0,116057
2025-08-14 00:00:00+09:00,317000.0,55827
2025-08-18 00:00:00+09:00,307500.0,49487
2025-08-19 00:00:00+09:00,307500.0,61623
2025-08-20 00:00:00+09:00,308000.0,64742
2025-08-21 00:00:00+09:00,311500.0,70460
2025-08-22 00:00:00+09:00,305500.0,48193
2025-08-25 00:00:00+09:00,312000.0,30398
2025-08-26 00:00:00+09:00,317000.0,50559
2025-08-27 00:00:00+09:00,320500.0,64630
2025-08-28 00:00:00+09:00,317000.0,31029
2025-08-29 00:00:00+09:00,315500.0,24073
2025-09-01 00:00:00+09:00,330500.0,87148
2025-09-02 00:00:00+09:00,330500.0,41001
2025-09-03 00:00:00+09:00,325000.0,38360
2025-09-04 00:00:00+09:00,334000.0,62384
2025-09-05 00:00:00+09:00,332000.0,39558
2025-09-08 00:00:00+09:00,335000.0,41241
2025-09-09 00:00:00+09:00,331000.0,36106
2025-09-10 00:00:00+09:00,328000.0,54567
2025-09-11 00:00:00+09:00,321000.0,70373
2025-09-12 00:00:00+09:00,320500.0,35757
2025-09-15 00:00:00+09:00,326000.0,57157
2025-09-16 00:00:00+09:00,309000.0,117252
2025-09-17 00:00:00+09:00,306000.0,84102
2025-09-18 00:00:00+09:00,313000.0,69812
2025-09-19 00:00:00+09:00,313500.0,54688
2025-09-22 00:00:00+09:00,310500.0,73652
2025-09-23 00:00:00+09:00,306000.0,51341
2025-09-24 00:00:00+09:00,307000.0,34015
2025-09-25 00:00:00+09:00,295500.0,62239
2025-09-26 00:00:00+09:00,294500.0,43189
2025-09-29 00:00:00+09:00,297000.0,45028
2025-09-30 00:00:00+09:00,302000.0,36033
2025-10-01 00:00:00+09:00,297500.0,72058
2025-10-02 00:00:00+09:00,285500.0,97288
